homograph	wordid	sentence	start	end	orig_idx
lead	lead_nou-vrb	Sahil is a 1959 Bollywood film starring Shammi Kapoor and Chitra in lead roles.	68.0	72.0	6873.0
lead	lead_nou-vrb	The film stars Vijayakashi, Vaishali Kasaravalli, Padmashree and Chandrakumar Jain in lead roles.	86.0	90.0	6919.0
lead	lead_nou-vrb	He dismissed the suggestion that federalism could lead separation, saying that separatist movements only took root in unitary states.	50.0	54.0	6921.0
lead	lead_nou	When freshly cut, lead is bluish-white	18.0	22.0	12208.0
lead	lead_nou-vrb	The 1986 team was managed by former player Leon Roberts who had temporarily lead the team the previous season.	76.0	80.0	6926.0
lead	lead_nou	Compounds of lead are usually found in the +2 oxidation state rather than the +4 state common with lighter members of the carbon group.	13.0	17.0	6958.0
lead	lead_nou-vrb	I guess right now what they  what they  primarily worried about is third world countries because I guess united states and and Russia have kind of taken the lead in terms of eliminating c f c production			
lead	lead_nou-vrb	Of note, she would lead the Tigers in scoring during her senior season.	19.0	23.0	6871.0
lead	lead_nou-vrb	He was promoted again on 1 February 1940, to lead I./Jagdgeschwader 1 as Gruppenkommandeur.	45.0	49.0	6906.0
lead	lead_nou-vrb	Wittmann held the lead to Lisboa with Bottas, Juncadella and Nasr all in close proximity to the Signature driver's car.	18.0	22.0	6947.0
lead	lead_nou	It is traditionally composed of 85–99% tin, mixed with copper, antimony, bismuth, and sometimes lead, although the use of lead is less common today.	124.0	128.0	6931.0
lead	lead_nou-vrb	Dorothy Moore was the lead singer for The Poppies.	22.0	26.0	6930.0
lead	lead_nou-vrb	But uh a and occasionally I i pick up like time magazine or something I think uh if they  got an interesting lead story			
lead	lead_nou-vrb	It was released as the lead single from their third studio album La Liberacion.	23.0	27.0	6929.0
lead	lead_nou	"The first part ""Tarnowskie"" comes from the name of village ""Tarnowice"" where deposits of lead enriched by silver were found."	89.0	93.0	6902.0
lead	lead_nou-vrb	In 1967 Ramadas was officially elected to lead Kerala Assembly from Attingal in Thiruvananthapuram district.	42.0	46.0	6870.0
lead	lead_nou-vrb	An architectural study was carried out between 2000 and 2002, but it did not lead to any excavation work.	77.0	81.0	6936.0
lead	lead_nou-vrb	Artificial Heart is also the first Coulton album to feature guest lead vocals and a duet.	66.0	70.0	6886.0
lead	lead_nou-vrb	The Redskins led 24-0 early in the third quarter, but Buffalo cut the lead to 24-10.	70.0	74.0	6891.0
lead	lead_nou-vrb	Many of its members (especially those in the elite Crimson Guard units) lead seemingly normal lives, supporting Cobra covertly.	72.0	76.0	6924.0
lead	lead_nou	In 2014, annual global production of lead was about ten million tonnes, over half of which was from recycling.	37.0	41.0	6869.0
lead	lead_nou-vrb	The win put him back into the point lead.	36.0	40.0	6893.0
lead	lead_nou-vrb	In April 2010, he replaced Chris Stapleton as the lead singer and guitarist of The SteelDrivers.	50.0	54.0	6962.0
lead	lead_nou-vrb	They lead to a reinforcing pattern, in which industries 'tip' towards one or another product design.	5.0	9.0	6889.0
lead	lead_nou-vrb	Middlesbrough finish the month as outright leaders of Division One with a two-point lead over Wolverhampton Wanderers.	84.0	88.0	6876.0
lead	lead_nou-vrb	Any decline of prices, or opposition in trade, would lead to violence.	53.0	57.0	6939.0
lead	lead_nou-vrb	Chris Norman, founder member and former lead singer of Smokie was born in Redcar.	40.0	44.0	6903.0
lead	lead_nou-vrb	The race had 18 lead changes among eight different drivers, as well as seven caution flag periods for 30 laps.	16.0	20.0	6915.0
lead	lead_nou-vrb	In the fourth quarter, the Titans increased their lead with RB LenDale White getting a 7-yard TD run.	50.0	54.0	6879.0
lead	lead_nou-vrb	"The album's lead single was the self-produced track ""Push"", with ""Let's Go"" as its B-Side."	12.0	16.0	6888.0
lead	lead_nou-vrb	The race is the main lead-up race for the Australian Oaks.	21.0	25.0	6943.0
lead	lead_nou-vrb	Voice actress Kari Wahlgren was approached specifically for the lead role in the English version of the game.	64.0	68.0	12210.0
lead	lead_nou-vrb	In extreme cases, cult films can lead to the creation of religions, such as Dudeism.	33.0	37.0	6963.0
lead	lead_nou-vrb	Lewis had been in the lead in four of the seven stages of this Alternative Vote election.	22.0	26.0	6866.0
lead	lead_nou-vrb	HMS Highflyer was the lead ship of the Highflyer-class protected cruiser built for the Royal Navy in the 1890s.	22.0	26.0	12207.0
lead	lead_nou	1469 saw a wooden bell-tower covered in lead constructed 50 feet above the transept.	40.0	44.0	6937.0
lead	lead_nou-vrb	Jean-Claude Van Damme was cast in the lead role.	38.0	42.0	6920.0
lead	lead_nou-vrb	He eventually lands the lead role as Jesus at Rika's Easter and Christmas pageants.	24.0	28.0	12211.0
lead	lead_nou-vrb	March's home was searched, leading to the discovery of documents and sufficient evidence to lead to an arrest and charges.	92.0	96.0	6890.0
lead	lead_nou-vrb	He is featured as a dancer and served as lead music video choreographer for several recording artists.	41.0	45.0	12209.0
lead	lead_nou-vrb	The prosecution agreed to take the death penalty off the table if Hilton would lead investigators to her body.	79.0	83.0	6954.0
lead	lead_nou-vrb	"The head monk should take the lead for others and be a role model in learning and practice."""	30.0	34.0	6944.0
lead	lead_nou-vrb	If this happened at low altitude, it would often lead to the total loss of the aircraft.	49.0	53.0	6917.0
lead	lead_nou	Pewters containing lead are no longer used in items (such as cups, plates, or jewelry) that will come in contact with the human body due to health concerns stemming from the lead content.	174.0	178.0	12206.0
lead	lead_nou	The church is constructed in red Runcorn sandstone, with lead and tiled roofs.	57.0	61.0	6956.0
lead	lead_nou	Lead is a neurotoxin that accumulates in soft tissues and bones, damages the nervous system, and causes blood disorders.	0.0	4.0	6874.0
lead	lead_nou-vrb	This was more promising: he started from the second row of the grid and stormed into an immediate lead.	98.0	102.0	6927.0
lead	lead_nou-vrb	The Yankees extended their lead to 3½ games.	27.0	31.0	6877.0
lead	lead_nou-vrb	Earlier harvesting of the grasses during the breeding season lead to more female deaths.	61.0	65.0	6872.0
lead	lead_nou-vrb	"The lead single, ""In Your Face"", won the Dove Award for hard music song in 1990."	4.0	8.0	6952.0
lead	lead_nou-vrb	In 2004, he endorsed Frank Klees's bid to lead the Ontario Progressive Conservatives.	42.0	46.0	6918.0
lead	lead_nou-vrb	It stars Tarun Chandra, Radhika Pandit, and Dileep Raj in the lead roles.	62.0	66.0	6923.0
lead	lead_nou-vrb	The film stars Kalyan Kumar, Jayanthi, K. S. Ashwath and Narasimharaju in lead roles.	74.0	78.0	6901.0
lead	lead_nou-vrb	Modern organized sports developed in the 19th century, with the United Kingdom and the United States taking the lead.	112.0	116.0	6885.0
lead	lead_nou-vrb	Well and sometimes that s this is just the lead in to a sales pitch too			
lead	lead_nou	Pewters containing lead are no longer used in items (such as cups, plates, or jewelry) that will come in contact with the human body due to health concerns stemming from the lead content.	19.0	23.0	6895.0
